Name of Bank,Basis,Area,Main item,Sub item,Period ,waarde
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2017H1,488
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2017H2,172
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2018H1,186
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2018H2,227
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2019H1,310
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2019H2,480
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2020H1,680
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2020H2,940
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2021H1,1204
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2021H2,1508
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2022H1,1763
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2022H2,2187
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2023H1,2376
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2023H2,2687
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2024H1,2933
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Total ,2024H2,3430
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2014H2,32
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2015H1,30
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2015H2,30
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2016H1,31
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2016H2,30
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2017H1,31
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2017H2,31
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2018H1,32
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2018H2,33
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2019H1,59
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2019H2,63
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2020H1,63
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2020H2,77
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2021H1,156
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2021H2,162
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2022H1,144
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2022H2,154
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2023H1,163
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2023H2,176
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2024H1,185
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity ,2024H2,178
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2014H2,425
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2015H1,463
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2015H2,472
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2016H1,466
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2016H2,454
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2017H1,457
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2017H2,141
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2018H1,154
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2018H2,194
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2019H1,252
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2019H2,417
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2020H1,617
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2020H2,863
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2021H1,1048
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2021H2,1347
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2022H1,1619
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2022H2,2034
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2023H1,2213
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2023H2,2510
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2024H1,2749
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Liabilities ,2024H2,3252
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2014H2,128
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2015H1,132
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2015H2,130
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2016H1,131
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2016H2,130
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2017H1,128
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2017H2,135
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2018H1,146
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2018H2,186
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2019H1,243
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2019H2,398
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2020H1,593
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2020H2,833
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2021H1,1013
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2021H2,1284
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2022H1,1484
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2022H2,1859
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2023H1,2065
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2023H2,2422
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2024H1,2607
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2024H2,3111
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2018H2,4
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2019H1,45
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2019H2,53
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2020H1,43
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2020H2,18
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2021H1,151
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2021H2,144
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2022H1,50
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2022H2,28
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2023H1,89
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2023H2,31
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2024H1,76
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2024H2,55
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2014H2,7
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2015H1,6.1
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2015H2,5.9
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2016H1,6.2
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2016H2,6.3
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2017H1,6.5
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2017H2,17.2
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2018H1,16.5
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2018H2,14.2
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2019H1,18.5
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2019H2,12.6
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2020H1,9
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2020H2,7.9
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2021H1,11.3
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2021H2,9.4
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2022H1,7
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2022H2,6.1
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2023H1,6
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2023H2,5.8
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2024H1,5.6
Brand New Day ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2024H2,4.6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2014H2,15
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2015H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2015H2,12
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2016H1,5
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2016H2,10
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2017H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2017H2,10
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2018H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2018H2,12
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2019H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2019H2,13
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2020H1,9
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2020H2,21
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2021H1,5
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2021H2,23
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2022H1,12
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2022H2,37
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2023H1,26
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2023H2,61
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2024H1,33
Brand New Day ,IFRS ,Profit and loss account ,Income ,Total ,2024H2,65
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2014H2,3
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2015H1,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2015H2,2
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2016H1,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2016H2,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2017H1,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2017H2,-1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2018H1,0
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2018H2,0
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2019H1,0
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2019H2,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2020H1,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2020H2,4
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2021H1,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2021H2,4
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2022H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2022H2,19
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2023H1,21
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2023H2,45
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2024H1,21
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net interest income ,2024H2,43
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2014H2,7
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2015H1,4
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2015H2,8
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2016H1,4
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2016H2,8
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2017H1,4
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2017H2,10
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2018H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2018H2,12
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2019H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2019H2,12
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2020H1,7
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2020H2,14
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2021H1,3
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2021H2,14
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2022H1,7
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2022H2,13
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2023H1,6
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2023H2,14
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2024H1,9
Brand New Day ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2024H2,22
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2014H2,4
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2015H1,0
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2015H2,2
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2016H1,0
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2016H2,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2017H1,2
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2017H2,1
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2018H1,0
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2018H2,0
Brand New Day ,IFRS ,Profit and loss account ,Income ,Other income ,2019H1,0
